# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: net runoff [mol d^-1]
# Region: surface domain outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: max ponded depth [m]
# Region: surface domain
# Reduction: maximum
# Variable: surface-ponded_depth
# Number of Vectors: 1
# =============================================================================
"time [d]","net runoff [mol d^-1]","surface water content [mol]","subsurface water content [mol]","max ponded depth [m]"
4.658595843297e+02,4.211366261639e+09,4.470051744018e+11,9.244674730309e+12,1.750647139854e+01
4.669752631063e+02,3.701070036375e+09,4.471567359565e+11,9.244603267779e+12,1.750647139861e+01
4.680909418829e+02,3.700747878360e+09,4.473082559961e+11,9.244532166972e+12,1.750647139868e+01
4.692066206595e+02,3.700432912389e+09,4.474597377851e+11,9.244461422321e+12,1.750647139874e+01
4.703222994361e+02,3.700126551993e+09,4.476111712201e+11,9.244391031051e+12,1.750647139879e+01
4.714379782127e+02,3.699820324902e+09,4.477625663196e+11,9.244320990672e+12,1.750647139884e+01
4.728325766834e+02,4.624302060465e+09,4.479517378847e+11,9.244233982697e+12,1.750647139889e+01
4.742271751542e+02,4.623839362295e+09,4.481408347856e+11,9.244147511103e+12,1.750647139894e+01
4.756217736249e+02,4.623377052744e+09,4.483298613146e+11,9.244061569648e+12,1.750647139899e+01
4.770163720957e+02,4.622923812424e+09,4.485188155468e+11,9.243976152145e+12,1.750647139903e+01
4.784109705664e+02,4.622475935950e+09,4.487076991245e+11,9.243891254631e+12,1.750647139907e+01
4.798055690371e+02,4.622030178056e+09,4.488965135934e+11,9.243806875550e+12,1.750647139910e+01
4.812001675079e+02,4.621586617089e+09,4.490852410312e+11,9.243723014956e+12,1.750647139913e+01
4.825947659786e+02,4.621149758944e+09,4.492739013275e+11,9.243639672883e+12,1.750647139916e+01
4.843380140671e+02,5.775752646623e+09,4.495095943457e+11,9.243536311298e+12,1.750647139919e+01
4.860812621555e+02,5.775066838794e+09,4.497451671162e+11,9.243433757022e+12,1.750647139921e+01
4.878245102439e+02,5.774383855921e+09,4.499806218134e+11,9.243332001260e+12,1.750647139924e+01
4.895677583324e+02,5.773707155561e+09,4.502159644940e+11,9.243231033934e+12,1.750647139926e+01
4.913110064208e+02,5.773041418771e+09,4.504511900716e+11,9.243130846230e+12,1.750647139927e+01
4.926184424871e+02,4.329410551581e+09,4.506275498920e+11,9.243056139976e+12,1.750647139929e+01
4.939258785534e+02,4.329041449203e+09,4.508038490845e+11,9.242981864224e+12,1.750647139930e+01
4.952333146198e+02,4.328678404832e+09,4.509800669704e+11,9.242908014654e+12,1.750647139931e+01
4.962138916695e+02,3.246309111183e+09,4.511121998792e+11,9.242852865311e+12,1.750647139931e+01
4.969493244568e+02,2.434617254123e+09,4.512112875136e+11,9.242811636331e+12,1.750647139932e+01
4.976847572441e+02,2.434505308230e+09,4.513103537843e+11,9.242770539543e+12,1.750647139932e+01
4.986040482282e+02,3.042957404192e+09,4.514341460267e+11,9.242719373708e+12,1.750647139933e+01
4.995233392124e+02,3.042784928171e+09,4.515579122657e+11,9.242668411625e+12,1.750647139933e+01
5.006724529425e+02,3.803213046071e+09,4.517125635705e+11,9.242605026908e+12,1.750647139934e+01
5.018215666727e+02,3.802947444482e+09,4.518628939111e+11,9.242546227749e+12,1.750647139934e+01
5.032579588354e+02,4.753276761878e+09,4.520471038846e+11,9.242476817325e+12,1.750647139935e+01
5.043352529574e+02,3.564735540592e+09,4.521850551083e+11,9.242425182309e+12,1.750647139935e+01
5.051432235490e+02,2.673435575079e+09,4.522885672076e+11,9.242386529096e+12,1.750647139935e+01
5.059511941405e+02,2.673327323039e+09,4.523923659958e+11,9.242347669398e+12,1.750647139936e+01
5.067086665700e+02,2.506165423564e+09,4.524911692636e+11,9.242309863181e+12,1.750647139936e+01
5.072767708922e+02,1.879589290640e+09,4.525650252803e+11,9.242281768538e+12,1.750647139936e+01
5.078448752144e+02,1.879558532306e+09,4.526386797054e+11,9.242253875490e+12,1.750647139936e+01
5.084129795365e+02,1.879538622988e+09,4.527122341039e+11,9.242226104630e+12,1.750647139937e+01
5.089810838587e+02,1.879528165108e+09,4.527856941712e+11,9.242198424494e+12,1.750647139937e+01
5.096912142614e+02,2.349418652085e+09,4.528774022486e+11,9.242163945951e+12,1.750647139937e+01
5.104013446641e+02,2.349463527161e+09,4.529689944051e+11,9.242129581971e+12,1.750647139937e+01
5.112890076675e+02,2.936977660090e+09,4.530832368890e+11,9.242086801106e+12,1.750647139937e+01
5.121766706709e+02,2.937173664624e+09,4.531971031473e+11,9.242044191478e+12,1.750647139937e+01
5.128424179234e+02,2.203000890669e+09,4.532823154270e+11,9.242012329183e+12,1.750647139938e+01
5.136746019891e+02,2.753914662233e+09,4.533884832212e+11,9.241972646983e+12,1.750647139939e+01
5.145067860548e+02,2.754035151101e+09,4.534943666300e+11,9.241933112263e+12,1.750647139938e+01
5.153389701204e+02,2.754115787330e+09,4.536001050897e+11,9.241893724972e+12,1.750647139938e+01
5.163792002025e+02,3.442679492136e+09,4.537144653224e+11,9.241862198430e+12,1.750647139938e+01
5.174194302846e+02,3.442632536070e+09,4.538012697095e+11,9.241858236461e+12,1.750647139939e+01
5.184596603667e+02,3.442524061508e+09,4.538877678611e+11,9.241854678033e+12,1.750647139939e+01
5.192398329283e+02,2.581822082069e+09,4.539526606737e+11,9.241852071227e+12,1.750647139939e+01
5.202150486302e+02,3.227153833824e+09,4.540337903131e+11,9.241848906645e+12,1.750647139939e+01
5.214340682577e+02,4.033738428884e+09,4.541352532405e+11,9.241845087033e+12,1.750647139939e+01
5.226530878851e+02,4.033553035951e+09,4.542368655258e+11,9.241841281555e+12,1.750647139939e+01
5.235673526057e+02,3.025076352893e+09,4.543134520687e+11,9.241838112659e+12,1.750647139939e+01
5.240816265110e+02,1.701581158813e+09,4.543569486499e+11,9.241835926772e+12,1.750647139938e+01
5.245959004164e+02,1.701562394732e+09,4.544005138500e+11,9.241833681784e+12,1.750647139940e+01
5.251101743217e+02,1.701549150029e+09,4.544441404188e+11,9.241831404227e+12,1.750647139943e+01
5.257530167034e+02,2.126927855932e+09,4.544988522698e+11,9.241828377128e+12,1.750647139930e+01
5.265565696804e+02,2.658707440293e+09,4.545680807861e+11,9.241823719600e+12,1.750647139922e+01
5.271592344132e+02,1.994084548382e+09,4.546203646263e+11,9.241819742854e+12,1.750647139938e+01
5.277618991461e+02,1.994178394412e+09,4.546744272113e+11,9.241813926249e+12,1.750647139943e+01
5.283645638789e+02,1.994315372007e+09,4.547288816576e+11,9.241807584610e+12,1.750647139928e+01
5.289672286117e+02,1.994522862137e+09,4.547854313974e+11,9.241799055809e+12,1.750647139949e+01
5.295698933445e+02,1.994815263531e+09,4.548525275889e+11,9.241779620313e+12,1.750647139923e+01
5.301725580773e+02,1.995233724023e+09,4.549267683744e+11,9.241752622723e+12,1.750647139941e+01
5.306245566269e+02,1.496735380986e+09,4.549821307438e+11,9.241732411297e+12,1.750647139944e+01
5.310765551765e+02,1.497146533716e+09,4.550369908776e+11,9.241712238664e+12,1.750647139936e+01
5.315285537261e+02,1.497709607545e+09,4.550913051379e+11,9.241692105704e+12,1.750647139941e+01
5.319805522757e+02,1.498468086957e+09,4.551447899836e+11,9.241672012695e+12,1.750647139961e+01
5.323195511879e+02,1.124377405357e+09,4.551843609147e+11,9.241656965334e+12,1.750647139924e+01
5.327432998282e+02,1.406499179536e+09,4.552327771826e+11,9.241638191135e+12,1.750647139955e+01
5.332729856285e+02,1.760123680051e+09,4.552912655831e+11,9.241614777153e+12,1.750647139860e+01
5.338026714288e+02,1.762379285295e+09,4.553474307581e+11,9.241591415631e+12,1.750647139933e+01
5.343323572291e+02,1.764716147290e+09,4.554012278054e+11,9.241568105311e+12,1.750647139958e+01
5.348620430294e+02,1.766945056253e+09,4.554526912013e+11,9.241544844931e+12,1.750647139945e+01
5.353917288298e+02,1.768920409474e+09,4.555022143463e+11,9.241521633671e+12,1.750647139984e+01
5.357889931800e+02,1.327662329426e+09,4.555383224526e+11,9.241504252564e+12,1.750647139887e+01
5.359984880522e+02,7.004048313119e+08,4.555573645224e+11,9.241495090920e+12,1.750647139836e+01
5.362079829244e+02,7.006285567905e+08,4.555758878185e+11,9.241485939485e+12,1.750647139960e+01
5.364174777966e+02,7.008233867204e+08,4.555941573913e+11,9.241476795248e+12,1.750647139931e+01
5.366269726688e+02,7.009971039867e+08,4.556122617442e+11,9.241467658369e+12,1.750647139950e+01
5.368888412590e+02,8.764677510856e+08,4.556346857990e+11,9.241456249280e+12,1.750647139940e+01
5.370852427017e+02,6.574753506298e+08,4.556515038401e+11,9.241447695234e+12,1.750647139933e+01
5.373307445051e+02,8.219820210025e+08,4.556722356822e+11,9.241437017755e+12,1.750647139937e+01
5.375762463084e+02,8.220893826778e+08,4.556928954873e+11,9.241426350693e+12,1.750647139941e+01
5.378831235626e+02,1.027735862685e+09,4.557184733320e+11,9.241413032807e+12,1.750647139940e+01
5.382667201304e+02,1.284793349606e+09,4.557503601100e+11,9.241396410869e+12,1.750647139939e+01
5.388660897675e+02,2.007648477635e+09,4.557999846373e+11,9.241370501623e+12,1.750647139939e+01
5.395245769176e+02,2.205757738923e+09,4.558543765555e+11,9.241342113525e+12,1.750647139940e+01
5.401830640677e+02,2.205746245891e+09,4.559086101521e+11,9.241313802592e+12,1.750647139940e+01
5.408415512179e+02,2.205694556931e+09,4.559628234767e+11,9.241285569332e+12,1.750647139940e+01
5.415000383680e+02,2.205642868696e+09,4.560170368013e+11,9.241257354705e+12,1.750647139940e+01
5.423231473057e+02,2.756937972241e+09,4.560847822833e+11,9.241222282307e+12,1.750647139940e+01
5.433520334778e+02,3.446016340274e+09,4.561694441006e+11,9.241178627302e+12,1.750647139940e+01
5.441236981068e+02,2.584423786014e+09,4.562329306551e+11,9.241145989732e+12,1.750647139940e+01
5.450882788931e+02,3.230384900564e+09,4.563122560038e+11,9.241105356157e+12,1.750647139940e+01
5.458117144829e+02,2.422704435339e+09,4.563717416993e+11,9.241074971887e+12,1.750647139940e+01
5.465351500726e+02,2.422628584990e+09,4.564312170066e+11,9.241044674089e+12,1.750647139940e+01
5.472585856624e+02,2.422547699307e+09,4.564906840887e+11,9.241014447534e+12,1.750647139940e+01
5.481628801496e+02,3.028057142824e+09,4.565650020969e+11,9.240976837280e+12,1.750647139940e+01
5.492932482585e+02,3.784872130793e+09,4.566578666310e+11,9.240930055012e+12,1.750647139942e+01
5.504236163675e+02,3.784679933661e+09,4.567507082520e+11,9.240883501637e+12,1.750647139942e+01
5.518365765037e+02,4.730531398481e+09,4.568667026249e+11,9.240825662448e+12,1.750647139940e+01
5.526313665804e+02,2.660825504963e+09,4.569319435516e+11,9.240793235066e+12,1.750647139940e+01
5.532274591378e+02,1.995563776021e+09,4.569808744475e+11,9.240768910385e+12,1.750647139939e+01
5.536745285559e+02,1.496643106374e+09,4.570175666565e+11,9.240750750500e+12,1.750647139940e+01
5.541215979740e+02,1.496611659862e+09,4.570542565040e+11,9.240732624587e+12,1.750647139941e+01
5.545686673921e+02,1.496580213739e+09,4.570909463516e+11,9.240714494310e+12,1.750647139941e+01
5.551275041648e+02,1.870674992052e+09,4.571368013985e+11,9.240691932541e+12,1.750647139941e+01
5.556514136391e+02,1.753717051554e+09,4.571797857247e+11,9.240670826469e+12,1.750647139941e+01
5.561753231134e+02,1.753674690994e+09,4.572227698735e+11,9.240649764754e+12,1.750647139940e+01
5.566992325878e+02,1.753632331041e+09,4.572657540222e+11,9.240628690030e+12,1.750647139940e+01
5.572231420621e+02,1.753589274151e+09,4.573087262711e+11,9.240607718199e+12,1.750647139940e+01
5.578780289050e+02,2.191920822634e+09,4.573624445967e+11,9.240581571152e+12,1.750647139941e+01
5.586966374587e+02,2.739796392237e+09,4.574295867603e+11,9.240548993786e+12,1.750647139941e+01
5.599757133238e+02,4.280685442428e+09,4.575344957168e+11,9.240498336264e+12,1.750647139941e+01
5.613809480388e+02,4.702623306735e+09,4.576497100113e+11,9.240443012018e+12,1.750647139940e+01
5.627861827539e+02,4.702347676354e+09,4.577648660318e+11,9.240388030199e+12,1.750647139940e+01
5.638401087902e+02,3.526608099203e+09,4.578511921325e+11,9.240347006808e+12,1.750647139940e+01
5.648940348265e+02,3.526458862696e+09,4.579374669012e+11,9.240306156727e+12,1.750647139939e+01
5.656844793537e+02,2.644758132751e+09,4.580021287168e+11,9.240275619353e+12,1.750647139940e+01
5.664749238809e+02,2.644674148628e+09,4.580667915787e+11,9.240245181577e+12,1.750647139941e+01
5.674629795399e+02,3.305708548945e+09,4.581475987783e+11,9.240207308999e+12,1.750647139940e+01
5.684510351990e+02,3.305573780252e+09,4.582283809964e+11,9.240169603909e+12,1.750647139940e+01
5.694390908580e+02,3.305434747608e+09,4.583091329559e+11,9.240132062060e+12,1.750647139940e+01
5.704271465170e+02,3.305286538936e+09,4.583898784030e+11,9.240094683431e+12,1.750647139940e+01
5.713534486973e+02,3.098587892804e+09,4.584655577578e+11,9.240059783562e+12,1.750647139940e+01
5.722797508777e+02,3.098461623086e+09,4.585411995800e+11,9.240025026436e+12,1.750647139941e+01
5.732060530580e+02,3.098337689878e+09,4.586168405089e+11,9.239990392004e+12,1.750647139940e+01
5.741323552383e+02,3.098213164907e+09,4.586924518837e+11,9.239955917464e+12,1.750647139940e+01
5.750586574187e+02,3.098091171952e+09,4.587680588075e+11,9.239921583507e+12,1.750647139940e+01
5.762165351441e+02,3.872420535664e+09,4.588625184037e+11,9.239878887586e+12,1.750647139940e+01
5.768678413646e+02,2.178177419651e+09,4.589156371827e+11,9.239854942798e+12,1.750647139940e+01
5.775191475852e+02,2.178117097329e+09,4.589687536238e+11,9.239831073016e+12,1.750647139940e+01
5.781704538057e+02,2.178054579080e+09,4.590218551098e+11,9.239807272363e+12,1.750647139940e+01
5.789845865814e+02,2.722478129390e+09,4.590882217972e+11,9.239777632764e+12,1.750647139940e+01
5.800022525510e+02,3.402938389118e+09,4.591711296409e+11,9.239740756567e+12,1.750647139940e+01
5.815923556285e+02,5.316742969670e+09,4.593006400409e+11,9.239683564760e+12,1.750647139941e+01
5.827849329367e+02,3.987342464386e+09,4.593977377464e+11,9.239640908150e+12,1.750647139940e+01
5.836793659178e+02,2.990397254292e+09,4.594705451300e+11,9.239609047903e+12,1.750647139940e+01
5.845737988989e+02,2.990279444764e+09,4.595433490822e+11,9.239577310497e+12,1.750647139940e+01
5.854682318800e+02,2.990165078026e+09,4.596161221058e+11,9.239545713879e+12,1.750647139940e+01
5.865862731063e+02,3.737530325335e+09,4.597070633185e+11,9.239506423285e+12,1.750647139940e+01
5.877043143327e+02,3.737349077222e+09,4.597979770619e+11,9.239467336978e+12,1.750647139940e+01
5.891018658657e+02,4.671412212908e+09,4.599115811851e+11,9.239418796048e+12,1.750647139940e+01
5.908488052819e+02,5.838837179088e+09,4.600535236191e+11,9.239358609640e+12,1.750647139940e+01
5.928959999103e+02,6.841820750116e+09,4.602197702737e+11,9.239288735719e+12,1.750647139940e+01
5.944313958815e+02,5.131051913122e+09,4.603444095376e+11,9.239236687357e+12,1.750647139940e+01
5.955829428600e+02,3.848115027326e+09,4.604378698295e+11,9.239197848867e+12,1.750647139940e+01
5.967344898385e+02,3.847945148104e+09,4.605313088542e+11,9.239159204920e+12,1.750647139940e+01
5.981739235615e+02,4.809667956601e+09,4.606480824646e+11,9.239111177879e+12,1.750647139940e+01
5.996133572846e+02,4.809411084085e+09,4.607648666313e+11,9.239063395336e+12,1.750647139940e+01
6.010527910077e+02,4.809163057721e+09,4.608816693961e+11,9.239015839307e+12,1.750647139940e+01
6.024922247308e+02,4.808923406319e+09,4.609984811195e+11,9.238968503489e+12,1.750647139940e+01
6.039316584538e+02,4.808693214299e+09,4.611152935764e+11,9.238921392456e+12,1.750647139940e+01
6.053710921769e+02,4.808480447694e+09,4.612320962023e+11,9.238874509154e+12,1.750647139940e+01
6.071703843307e+02,6.010297916936e+09,4.613780509610e+11,9.238816272368e+12,1.750647139940e+01
6.089696764846e+02,6.010021536728e+09,4.615238859265e+11,9.238758442899e+12,1.750647139940e+01
6.107689686384e+02,6.009766534087e+09,4.616695375726e+11,9.238701070061e+12,1.750647139940e+01
6.125682607923e+02,6.009498241153e+09,4.618149962972e+11,9.238644173734e+12,1.750647139940e+01
6.143675529461e+02,6.009207328939e+09,4.619602636879e+11,9.238587759194e+12,1.750647139940e+01
6.161668450999e+02,6.008888684528e+09,4.621053318645e+11,9.238531829788e+12,1.750647139940e+01
6.179661372538e+02,6.008544716880e+09,4.622502765162e+11,9.238476369943e+12,1.750647139940e+01
6.197654294076e+02,6.008195739940e+09,4.623951232323e+11,9.238421366294e+12,1.750647139940e+01
6.211148985230e+02,4.505948544973e+09,4.625036992428e+11,9.238380364222e+12,1.750647139940e+01
6.224643676384e+02,4.505757262793e+09,4.626122147536e+11,9.238339607526e+12,1.750647139941e+01
6.238138367538e+02,4.505563344069e+09,4.627206839863e+11,9.238299091745e+12,1.750647139940e+01
6.251633058691e+02,4.505378923472e+09,4.628291099334e+11,9.238258813133e+12,1.750647139940e+01
6.265127749845e+02,4.505197029612e+09,4.629374710183e+11,9.238218767920e+12,1.750647139940e+01
6.278622440999e+02,4.505024613088e+09,4.630457765207e+11,9.238178952893e+12,1.750647139943e+01
6.292117132153e+02,4.504849788363e+09,4.631540399756e+11,9.238139364858e+12,1.750647139940e+01
6.305611823307e+02,4.504680749870e+09,4.632622514683e+11,9.238100000827e+12,1.750647139942e+01
6.319106514461e+02,4.504516464055e+09,4.633704062160e+11,9.238060857799e+12,1.750647139941e+01
6.329227532826e+02,3.378294939000e+09,4.634515222768e+11,9.238031512061e+12,1.750647139941e+01
6.341878805783e+02,4.222730231222e+09,4.635528162290e+11,9.237995163265e+12,1.750647139940e+01
6.354530078739e+02,4.222591791359e+09,4.636541101812e+11,9.237958831614e+12,1.750647139939e+01
6.370344169935e+02,5.278038702443e+09,4.637805728699e+11,9.237913922269e+12,1.750647139939e+01
6.382204738332e+02,3.958415945874e+09,4.638754198865e+11,9.237880258440e+12,1.750647139938e+01
6.397030448828e+02,4.947843137970e+09,4.639938501279e+11,9.237838609174e+12,1.750647139940e+01
6.411856159324e+02,4.947676635826e+09,4.641121620253e+11,9.237797231591e+12,1.750647139940e+01
6.426681869820e+02,4.947503026063e+09,4.642303940676e+11,9.237756115891e+12,1.750647139940e+01
6.437801152693e+02,3.710540090237e+09,4.643189955237e+11,9.237725425020e+12,1.750647139940e+01
6.444055749308e+02,2.087157189952e+09,4.643688069053e+11,9.237708207257e+12,1.750647139940e+01
6.450310345924e+02,2.087148085002e+09,4.644185958269e+11,9.237691035192e+12,1.750647139940e+01
6.455001293385e+02,1.565366012223e+09,4.644559080227e+11,9.237678181779e+12,1.750647139940e+01
6.459692240847e+02,1.565388669804e+09,4.644931688142e+11,9.237665353984e+12,1.750647139940e+01
6.464383188309e+02,1.565438951124e+09,4.645303438860e+11,9.237652552097e+12,1.750647139940e+01
6.469074135770e+02,1.565536034398e+09,4.645674005382e+11,9.237639776186e+12,1.750647139943e+01
6.472592346367e+02,1.174233057423e+09,4.645951005989e+11,9.237630208835e+12,1.750647139940e+01
6.476110556963e+02,1.174346952260e+09,4.646226675617e+11,9.237620656049e+12,1.750647139940e+01
6.479628767559e+02,1.174495492542e+09,4.646500729055e+11,9.237611117796e+12,1.750647139940e+01
6.483146978155e+02,1.174687925032e+09,4.646772582067e+11,9.237601594019e+12,1.750647139940e+01
6.487544741401e+02,1.468752408905e+09,4.647108453061e+11,9.237589711779e+12,1.750647139940e+01
6.491942504646e+02,1.469241575638e+09,4.647439247200e+11,9.237577851511e+12,1.750647139940e+01
6.496340267891e+02,1.469822247070e+09,4.647764025943e+11,9.237566012619e+12,1.750647139940e+01
6.500738031137e+02,1.470481409614e+09,4.648081988774e+11,9.237554194514e+12,1.750647139940e+01
6.504036353571e+02,1.103259254966e+09,4.648316396626e+11,9.237545342362e+12,1.750647139940e+01
6.507334676005e+02,1.103678992585e+09,4.648546589142e+11,9.237536501411e+12,1.750647139940e+01
6.510632998438e+02,1.104112895366e+09,4.648772388203e+11,9.237527671451e+12,1.750647139943e+01
6.514755901481e+02,1.380831516320e+09,4.649047453956e+11,9.237516650796e+12,1.750647139941e+01
6.518878804523e+02,1.381516433646e+09,4.649315286532e+11,9.237505646597e+12,1.750647139940e+01
6.523001707566e+02,1.382186069178e+09,4.649576752327e+11,9.237494658592e+12,1.750647139940e+01
6.527124610608e+02,1.382827284529e+09,4.649831559438e+11,9.237483686526e+12,1.750647139940e+01
